mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
60	60	475/2	475/2	0.5	3/8	3/8	4/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	238	238	1.0	1/2	1/2	4/4	2	1	vii%65	F	I		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
60	60	239	239	0.5	3/4	3/4	4/4	2	1	iii6	F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
60	60	479/2	479/2	0.5	7/8	7/8	4/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	61	240	240	4.0	0	0	4/4	2	1	ii7	F	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
62	62	244	244	1.0	0	0	4/4	2	1	vii%65	F	I		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
62	62	245	245	0.5	1/4	1/4	4/4	2	1	iii6	F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
62	62	491/2	491/2	0.5	3/8	3/8	4/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
62	62	246	246	1.0	1/2	1/2	4/4	2	1	vii%65	F	I		vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
62	62	247	247	0.5	3/4	3/4	4/4	2	1	iii6	F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
62	62	495/2	495/2	0.5	7/8	7/8	4/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
63	63	248	248	4.0	0	0	4/4	2	1	ii7	F	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
64	64	252	252	4.0	0	0	4/4	2	1	IVM7	F	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
65	65	256	256	4.0	0	0	4/4	2	1	V7(+4+2)	F	I		V7(+4+2)	V		7	+4+2				Mm7	0	0	1, 5, 2, -1	0, 3	1	1
66	66	260	260	2.0	0	0	4/4	2	1	I(+2)|IAC}{	F	I		I(+2)	I			+2		IAC	}{	M	0	0	0, 4, 1	2	0	0
66	66	262	262	6.0	1/2	1/2	4/4	2	1	V7(+2)	F	I		V7(+2)	V		7	+2				Mm7	0	0	1, 5, 2, -1	3	1	1
68	68	268	268	2.0	0	0	4/4	2	1	I+(+2)	F	I		I+(+2)	I	+		+2				+	0	0	0, 4, 8	2	0	0
68	68	270	270	2.0	1/2	1/2	4/4	2	1	IVM7(+2)	F	I		IVM7(+2)	IV	M	7	+2				MM7	0	0	-1, 3, 0, 4	1	-1	-1
69	69	272	272	2.0	0	0	4/4	2	1	V43(+2)/IV	F	I		V43(+2)/IV	V		43	+2	IV			Mm7	0	0	1, -2, 0, 4	2	0	1
69	69	274	274	2.0	1/2	1/2	4/4	2	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
70	70	276	276	1.0	0	0	4/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
70	70	277	277	1.0	1/4	1/4	4/4	2	1	IVM7	F	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
70	70	278	278	2.0	1/2	1/2	4/4	2	1	V2	F	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
71	71	280	280	1.0	0	0	4/4	2	1	I6(2)	F	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
71	71	281	281	1.0	1/4	1/4	4/4	2	1	vi43	F	I		vi43	vi		43					mm7	0	0	4, 1, 3, 0		3	4
71	71	282	282	0.5	1/2	1/2	4/4	2	1	ii7	F	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
71	71	565/2	565/2	0.5	5/8	5/8	4/4	2	1	viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
71	71	283	283	0.5	3/4	3/4	4/4	2	1	V7(42)	F	I		V7(42)	V		7	42				Mm7	0	0	3, 0, 2, -1		1	3
71	71	567/2	567/2	0.5	7/8	7/8	4/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	72	284	284	2.0	0	0	4/4	2	1	I|IAC}{	F	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
72	72	286	286	6.0	1/2	1/2	4/4	2	1	V7(+2)	F	I		V7(+2)	V		7	+2				Mm7	0	0	1, 5, 2, -1	3	1	1
74	74	292	292	2.0	0	0	4/4	2	1	vi(+4)	F	I		vi(+4)	vi			+4				m	0	0	3, 0, 4	2	3	3
74	74	294	294	2.0	1/2	1/2	4/4	2	1	ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
75	75	296	296	2.0	0	0	4/4	2	1	vi(+4)	F	I		vi(+4)	vi			+4				m	0	0	3, 0, 4	2	3	3
75	75	298	298	2.0	1/2	1/2	4/4	2	1	V/V	F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
76	76	300	300	1.0	0	0	4/4	2	1	V[V7	F	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	76	301	301	0.5	1/4	1/4	4/4	2	1	I6	F	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
76	76	603/2	603/2	0.5	3/8	3/8	4/4	2	1	IV6	F	I	V	IV6	IV		6					M	0	0	3, 0, -1		-1	3
76	76	302	302	0.5	1/2	1/2	4/4	2	1	ii6	F	I	V	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
76	76	605/2	605/2	0.5	5/8	5/8	4/4	2	1	V6	F	I	V	V6	V		6					M	0	0	5, 2, 1		1	5
76	76	303	303	0.5	3/4	3/4	4/4	2	1	iii6	F	I	V	iii6	iii		6					m	0	0	1, 5, 4		4	1
76	76	607/2	607/2	0.5	7/8	7/8	4/4	2	1	vi6]	F	I	V	vi6	vi		6					m	0	0	0, 4, 3		3	0
77	77	304	304	0.5	0	0	4/4	2	1	IV6	F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
77	77	609/2	609/2	0.5	1/8	1/8	4/4	2	1	viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
77	77	305	305	0.5	1/4	1/4	4/4	2	1	V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
77	77	611/2	611/2	0.5	3/8	3/8	4/4	2	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
77	77	306	306	0.5	1/2	1/2	4/4	2	1	vi6	F	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
77	77	613/2	613/2	0.5	5/8	5/8	4/4	2	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
77	77	307	307	0.5	3/4	3/4	4/4	2	1	viio6	F	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
77	77	615/2	615/2	0.5	7/8	7/8	4/4	2	1	iii6	F	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
78	78	308	308	4.0	0	0	4/4	2	1	IV(+6)	F	I		IV(+6)	IV			+6				M	0	0	-1, 3, 0	2	-1	-1
79	79	312	312	4.0	0	0	4/4	2	1	V43(+2)	F	I		V43(+2)	V		43	+2				Mm7	0	0	2, -1, 1, 5	3	1	2
80	80	316	316	4.0	0	0	4/4	2	1	V7(+2)	F	I		V7(+2)	V		7	+2				Mm7	0	0	1, 5, 2, -1	3	1	1
81	81	320	320	1.0	0	0	4/4	2	1	I|IAC}{	F	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
81	81	321	321	2.0	1/4	1/4	4/4	2	1	vii%65/IV	F	I		vii%65/IV	vii	%	65		IV			%7	0	0	1, -2, 2, 4		4	1
81	81	323	323	1.0	3/4	3/4	4/4	2	1	V43(+6)/IV	F	I		V43(+6)/IV	V		43	+6	IV			Mm7	0	0	1, -2, 0, 4	3	0	1
82	82	324	324	2.0	0	0	4/4	2	1	V43/IV	F	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
82	82	326	326	1.0	1/2	1/2	4/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	82	327	327	1.0	3/4	3/4	4/4	2	1	V7(+2)	F	I		V7(+2)	V		7	+2				Mm7	0	0	1, 5, 2, -1	3	1	1
83	83	328	328	1.0	0	0	4/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
83	83	329	329	2.0	1/4	1/4	4/4	2	1	vii%65/IV	F	I		vii%65/IV	vii	%	65		IV			%7	0	0	1, -2, 2, 4		4	1
83	83	331	331	1.0	3/4	3/4	4/4	2	1	V43(+6)/IV	F	I		V43(+6)/IV	V		43	+6	IV			Mm7	0	0	1, -2, 0, 4	3	0	1
84	84	332	332	2.0	0	0	4/4	2	1	V43/IV	F	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
84	84	334	334	1.0	1/2	1/2	4/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
84	84	335	335	1.0	3/4	3/4	4/4	2	1	V7(+2)	F	I		V7(+2)	V		7	+2				Mm7	0	0	1, 5, 2, -1	3	1	1
85	85	336	336	3.0	0	0	4/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
85	85	339	339	0.5	3/4	3/4	4/4	2	1	vi64	F	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
85	85	679/2	679/2	4.5	7/8	7/8	4/4	2	1	ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
87	87	344	344	2.0	0	0	4/4	2	1	IV6(+2)	F	I		IV6(+2)	IV		6	+2				M	0	0	3, 0, -1	1	-1	3
87	87	346	346	1.0	1/2	1/2	4/4	2	1	I64	F	I		I64	I		64					M	0	0	1, 0, 4		0	1
87	87	347	347	1.0	3/4	3/4	4/4	2	1	IV(+6)	F	I		IV(+6)	IV			+6				M	0	0	-1, 3, 0	2	-1	-1
88	88	348	348	8.0	0	0	4/4	2	1	I|PC}	F	I		I	I					PC	}	M	0	0	0, 4, 1		0	0
